transaction_id,user_id,amount,transaction_type,merchant_category,merchant_id,device_type,channel,city,country,timestamp,is_international,card_present,is_fraud
tx_772c054254cb,user_02171,521.57,purchase,retail,mrc_reta_0043,pos_terminal,atm,Singapore City,SG,2026-02-08T12:48:36,False,True,0
tx_fd1f50f857bf,user_01902,225.86,payment,entertainment,mrc_ente_0034,tablet,mobile_app,Perth,AU,2026-01-13T14:07:38,False,False,0
tx_bb9ba478a9dd,user_01985,512.67,refund,travel,mrc_trav_0049,desktop,call_center,Cologne,DE,2026-01-19T13:41:33,False,False,0
tx_846b7df741db,user_01534,209.22,purchase,retail,mrc_reta_0010,desktop,online,São Paulo,BR,2026-02-01T13:55:58,False,False,0
tx_22f3c4fd91fe,user_00532,32.02,withdrawal,grocery,mrc_groc_0065,pos_terminal,in_store,Montreal,CA,2026-01-21T14:13:24,False,True,0
tx_eacadbca524d,user_01360,384.26,purchase,other,mrc_othe_0064,mobile,online,Abu Dhabi,AE,2026-02-19T04:21:28,False,False,1
tx_06e35ff9a6ae,user_02541,44.44,transfer,travel,mrc_trav_0031,pos_terminal,in_store,Munich,DE,2026-01-03T07:11:42,False,True,0
tx_7d419a6458ce,user_01025,375.01,purchase,travel,mrc_trav_0046,mobile,mobile_app,Toulouse,FR,2026-03-13T09:13:35,False,False,0
tx_2a98e1e23dd1,user_01650,604.3,withdrawal,dining,mrc_dini_0057,tablet,mobile_app,Dallas,US,2026-03-07T13:32:04,False,False,0
tx_14f4223d504d,user_02273,29.64,refund,travel,mrc_trav_0099,pos_terminal,in_store,Houston,US,2025-12-27T10:54:17,False,True,0
tx_d190bba70167,user_00104,86.74,purchase,travel,mrc_trav_0079,desktop,online,Cologne,DE,2026-01-04T13:59:22,False,False,0
tx_5fae4c8392a9,user_00604,248.87,payment,atm,mrc_atm_0090,tablet,online,Hyderabad,IN,2025-12-21T18:11:00,False,False,0
tx_a86bd13c5cc2,user_01988,229.79,transfer,electronics,mrc_elec_0002,mobile,mobile_app,New York,US,2026-01-26T14:34:13,False,False,0
tx_f6fce5a23dec,user_01200,3892.65,withdrawal,entertainment,mrc_ente_0069,unknown,online,Singapore City,SG,2026-02-23T22:20:10,True,False,1
tx_bf91a766a6df,user_01228,79.2,purchase,entertainment,mrc_ente_0077,pos_terminal,atm,Dubai,AE,2026-02-22T17:20:37,False,True,0
tx_cf72354235ca,user_01859,76.31,payment,electronics,mrc_elec_0077,mobile,mobile_app,Paris,FR,2026-01-25T14:13:55,False,False,0
tx_4a38f3d7c8b0,user_02216,117.05,purchase,travel,mrc_trav_0038,pos_terminal,in_store,Brisbane,AU,2026-01-12T15:07:18,False,True,0
tx_973fc79062ac,user_02166,47.27,purchase,grocery,mrc_groc_0100,desktop,call_center,Frankfurt,DE,2026-01-25T12:26:06,False,False,0
tx_ef96e11c838c,user_01783,44.89,purchase,atm,mrc_atm_0091,desktop,online,Berlin,DE,2026-02-21T12:19:19,False,False,0
tx_a9d8172859f2,user_00409,71.1,transfer,entertainment,mrc_ente_0060,desktop,online,Marseille,FR,2026-03-17T15:41:42,False,False,0
tx_62514eea3d7a,user_00305,195.68,purchase,atm,mrc_atm_0022,desktop,online,Leeds,GB,2026-02-21T12:02:54,False,False,0
tx_65e88ed96e70,user_00731,153.4,purchase,other,mrc_othe_0092,desktop,online,Abu Dhabi,AE,2025-12-27T09:16:51,False,False,0
tx_e9f7bf7417e2,user_02061,167.43,purchase,grocery,mrc_groc_0094,desktop,call_center,Adelaide,AU,2026-02-22T12:56:50,False,False,0
tx_322819f01cd9,user_02110,326.01,purchase,healthcare,mrc_heal_0013,tablet,mobile_app,Toulouse,FR,2026-02-09T10:39:36,False,False,0
tx_6c77efed2556,user_00969,2230.28,transfer,electronics,mrc_elec_0027,mobile,online,Seattle,US,2026-03-16T04:37:52,False,False,1
tx_1f1ef59c4c8e,user_02914,206.32,purchase,travel,mrc_trav_0075,mobile,online,Abu Dhabi,AE,2026-02-18T12:30:56,False,False,0
tx_779cdce298de,user_02844,27.85,transfer,travel,mrc_trav_0033,mobile,mobile_app,Dallas,US,2025-12-31T13:44:55,False,False,0
tx_cd71f2dec515,user_01051,89.31,payment,entertainment,mrc_ente_0025,pos_terminal,atm,Leeds,GB,2026-02-08T16:30:51,False,True,0
tx_986eb5616f71,user_01615,91.2,payment,grocery,mrc_groc_0030,mobile,online,Berlin,DE,2026-03-14T16:04:51,False,False,0
tx_43481df2b2ea,user_02344,380.98,transfer,other,mrc_othe_0068,tablet,online,Cologne,DE,2025-12-27T05:40:26,False,False,1
tx_5d490349cc8f,user_01664,51.3,purchase,grocery,mrc_groc_0065,pos_terminal,atm,Montreal,CA,2026-03-07T11:53:56,False,True,0
tx_b115146659e2,user_01202,80.51,purchase,travel,mrc_trav_0090,desktop,online,Glasgow,GB,2026-02-16T11:28:07,False,False,0
tx_da4ec89a081f,user_01630,241.97,purchase,retail,mrc_reta_0005,pos_terminal,in_store,Melbourne,AU,2026-03-01T17:54:33,False,True,0
tx_1fadf5168132,user_00664,86.2,purchase,dining,mrc_dini_0078,mobile,online,Abu Dhabi,AE,2026-02-17T10:57:28,False,False,0
tx_0cb862d6eac8,user_00642,328.6,purchase,grocery,mrc_groc_0093,pos_terminal,atm,Birmingham,GB,2026-02-02T15:43:53,False,True,0
tx_55c7fa3270d6,user_01738,122.62,purchase,electronics,mrc_elec_0074,desktop,call_center,Brisbane,AU,2026-01-08T12:10:57,False,False,0
tx_293a67fd85fd,user_02754,95.4,payment,online,mrc_onli_0046,tablet,mobile_app,Toulouse,FR,2026-02-22T12:54:26,False,False,0
tx_fcd195d509d9,user_01461,94.5,purchase,entertainment,mrc_ente_0009,mobile,mobile_app,Singapore City,SG,2025-12-22T19:30:39,False,False,0
tx_8f8936585ba5,user_02481,14.76,payment,atm,mrc_atm_0100,pos_terminal,atm,Singapore City,SG,2026-02-28T10:29:12,False,True,0
tx_a5db62ffe215,user_01309,748.67,payment,online,mrc_onli_0033,pos_terminal,in_store,Brasília,BR,2026-03-15T12:45:29,False,True,0
tx_e4373810a945,user_02674,83.61,purchase,retail,mrc_reta_0076,pos_terminal,atm,Glasgow,GB,2026-02-14T08:11:19,False,True,0
tx_9c96a7ee6d2e,user_01487,35.77,purchase,other,mrc_othe_0097,pos_terminal,atm,Brasília,BR,2026-01-03T16:14:18,False,True,0
tx_d6c50b2c16a1,user_00682,46.02,purchase,electronics,mrc_elec_0095,pos_terminal,atm,Chennai,IN,2026-02-16T10:13:59,False,True,0
tx_75a5ee687ad6,user_00302,78.41,purchase,entertainment,mrc_ente_0079,tablet,online,Munich,DE,2026-02-28T16:34:47,False,False,0
tx_62e073a0d2e0,user_00520,447.27,refund,other,mrc_othe_0011,tablet,mobile_app,Rio de Janeiro,BR,2025-12-29T12:00:14,False,False,0
tx_d2e78216e75c,user_01282,265.78,purchase,dining,mrc_dini_0083,tablet,online,Brasília,BR,2026-02-26T10:54:57,False,False,0
tx_7d4c9c3eac4a,user_01847,254.34,purchase,electronics,mrc_elec_0019,mobile,mobile_app,Adelaide,AU,2026-02-07T13:02:40,False,False,0
tx_4605664b642d,user_02180,66.96,purchase,electronics,mrc_elec_0033,desktop,call_center,Delhi,IN,2026-01-07T09:05:10,False,False,0
tx_40a7b0c3e531,user_01409,161.84,purchase,atm,mrc_atm_0029,pos_terminal,in_store,Hyderabad,IN,2026-01-04T11:44:16,False,True,0
tx_241a538f3dae,user_00076,375.31,payment,travel,mrc_trav_0091,tablet,online,London,GB,2026-02-04T16:21:12,False,False,0
tx_e43febb6907d,user_00148,74.43,withdrawal,online,mrc_onli_0099,desktop,online,Dallas,US,2025-12-27T09:11:50,False,False,0
tx_235e96f00a0e,user_02027,520.41,transfer,online,mrc_onli_0029,desktop,online,Hamburg,DE,2026-03-16T16:02:48,False,False,0
tx_34a0fe260d22,user_02304,95.67,purchase,electronics,mrc_elec_0040,tablet,online,Singapore City,SG,2026-02-16T19:56:03,False,False,0
tx_30875bd2b237,user_02802,1539.22,transfer,healthcare,mrc_heal_0065,pos_terminal,atm,Nice,FR,2026-03-02T16:50:45,False,True,0
tx_9b779bf6e4fd,user_02117,93.49,purchase,retail,mrc_reta_0043,mobile,mobile_app,Brasília,BR,2026-02-19T14:37:08,False,False,0
tx_511a76f1549e,user_01123,273.29,withdrawal,travel,mrc_trav_0058,mobile,online,São Paulo,BR,2026-03-09T13:36:58,False,False,0
tx_dc5cf9ae37b3,user_02494,262.93,purchase,atm,mrc_atm_0056,desktop,call_center,Melbourne,AU,2025-12-30T11:40:04,False,False,0
tx_2d4e3c6276f9,user_01813,262.19,purchase,other,mrc_othe_0014,tablet,mobile_app,Ottawa,CA,2026-03-16T11:57:19,False,False,0
tx_8773cdfb2436,user_01696,615.76,purchase,travel,mrc_trav_0069,desktop,call_center,Mumbai,IN,2026-03-15T10:46:19,False,False,0
tx_434b85876247,user_02474,55.31,purchase,entertainment,mrc_ente_0038,pos_terminal,in_store,Singapore City,SG,2026-02-09T15:30:23,False,True,0
tx_7441d1eaedff,user_02709,149.1,purchase,travel,mrc_trav_0062,tablet,mobile_app,Los Angeles,US,2026-01-29T10:51:28,False,False,0
tx_aabd9d7d6157,user_01122,257.12,transfer,entertainment,mrc_ente_0041,mobile,online,Frankfurt,DE,2026-03-02T13:52:45,False,False,0
tx_4ef4aa161dc0,user_02455,452.75,purchase,entertainment,mrc_ente_0059,desktop,online,Brasília,BR,2026-03-18T15:34:17,False,False,0
tx_d9506716e704,user_00684,284.09,purchase,online,mrc_onli_0093,desktop,call_center,Pune,IN,2025-12-25T17:46:50,False,False,0
tx_f1e53f4475c5,user_02147,25.89,transfer,electronics,mrc_elec_0093,mobile,online,Paris,FR,2026-01-21T10:31:41,False,False,0
tx_e2ff097dc294,user_01583,55.46,purchase,electronics,mrc_elec_0028,desktop,online,Lyon,FR,2026-02-26T13:33:07,False,False,0
tx_3e77467e8395,user_02547,51.68,purchase,electronics,mrc_elec_0062,desktop,online,Montreal,CA,2026-02-19T19:57:26,False,False,0
tx_e327d835ab2c,user_02604,70.18,payment,entertainment,mrc_ente_0064,mobile,mobile_app,Toulouse,FR,2025-12-25T17:03:52,False,False,0
tx_85639cabae21,user_02976,101.57,purchase,online,mrc_onli_0023,pos_terminal,in_store,Dubai,AE,2026-02-21T13:45:37,False,True,0
tx_9b1f2ce0b468,user_01338,49.56,purchase,online,mrc_onli_0033,mobile,online,Singapore City,SG,2025-12-31T12:20:52,False,False,0
tx_5d0fb2a8045f,user_00033,101.13,purchase,dining,mrc_dini_0093,pos_terminal,in_store,Paris,FR,2025-12-21T18:19:19,False,True,0
tx_95732198e78d,user_02663,330.76,payment,healthcare,mrc_heal_0088,tablet,atm,São Paulo,BR,2026-02-07T17:17:35,False,True,0
tx_18ec9ac66b50,user_02347,127.88,purchase,grocery,mrc_groc_0084,pos_terminal,in_store,Nice,FR,2025-12-23T16:34:58,False,True,0
tx_ca75fa051991,user_00699,389.11,purchase,online,mrc_onli_0031,desktop,online,Perth,AU,2026-02-05T09:31:50,False,False,0
tx_efee2fbc5c01,user_00984,136.99,purchase,grocery,mrc_groc_0036,tablet,mobile_app,Dubai,AE,2026-01-08T11:15:29,False,False,0
tx_b6fa2bf602b1,user_00500,47.61,purchase,other,mrc_othe_0061,tablet,online,Toulouse,FR,2026-01-06T11:03:45,False,False,0
tx_625e979929ea,user_02801,99.43,purchase,dining,mrc_dini_0087,mobile,online,Perth,AU,2026-01-28T17:53:52,False,False,0
tx_74e496b81ec7,user_02447,140.43,purchase,atm,mrc_atm_0004,mobile,mobile_app,Dubai,AE,2026-03-02T17:42:19,False,False,0
tx_d23243bb11d3,user_01127,57.26,withdrawal,travel,mrc_trav_0017,tablet,mobile_app,Munich,DE,2026-02-25T13:32:26,False,False,0
tx_04e0839bdecb,user_02566,148.05,purchase,travel,mrc_trav_0083,tablet,online,Singapore City,SG,2026-02-04T10:21:49,False,False,0
tx_bb2c5a21a0d8,user_01143,96.55,purchase,electronics,mrc_elec_0020,tablet,mobile_app,Frankfurt,DE,2026-03-06T14:17:54,False,False,0
tx_435d067c290d,user_02217,90.59,purchase,dining,mrc_dini_0064,mobile,mobile_app,Cologne,DE,2026-01-05T12:56:31,False,False,0
tx_5a88336a16f5,user_02423,68.65,purchase,online,mrc_onli_0026,tablet,mobile_app,Brisbane,AU,2025-12-30T13:13:48,False,False,0
tx_eeb187fcf654,user_00565,237.18,purchase,entertainment,mrc_ente_0041,mobile,mobile_app,Brisbane,AU,2026-02-02T13:49:24,False,False,0
tx_85786af07537,user_02725,337.51,purchase,entertainment,mrc_ente_0021,tablet,online,Toronto,CA,2026-03-12T12:22:01,False,False,0
tx_507d86034519,user_00040,294.07,purchase,atm,mrc_atm_0038,tablet,mobile_app,Brasília,BR,2026-02-02T09:14:14,False,False,0
tx_4259438ee9cd,user_02813,302.78,payment,online,mrc_onli_0085,pos_terminal,in_store,Hyderabad,IN,2025-12-28T12:12:07,False,True,0
tx_b4921ca2872f,user_02155,48.41,withdrawal,electronics,mrc_elec_0043,desktop,online,Perth,AU,2026-02-16T16:41:19,False,False,0
tx_6a282d3b8afb,user_01432,368.59,withdrawal,grocery,mrc_groc_0084,tablet,online,Perth,AU,2026-02-26T14:38:14,False,False,0
tx_078d06716e13,user_01440,196.75,withdrawal,travel,mrc_trav_0011,mobile,mobile_app,Pune,IN,2026-01-06T09:59:22,False,False,0
tx_6873e14912fc,user_01310,200.68,purchase,grocery,mrc_groc_0044,pos_terminal,in_store,Vancouver,CA,2026-01-18T19:52:25,False,True,0
tx_c7da5d772b97,user_01232,50.91,purchase,entertainment,mrc_ente_0046,pos_terminal,atm,Chicago,US,2025-12-31T11:05:57,False,True,0
tx_f88a589e4014,user_02803,96.09,purchase,grocery,mrc_groc_0087,desktop,call_center,Singapore City,SG,2026-01-23T09:56:30,False,False,0
tx_0e60a4fb0eb6,user_00462,183.45,withdrawal,retail,mrc_reta_0069,tablet,mobile_app,Montreal,CA,2026-03-19T10:27:03,False,False,0
tx_e77bf14c2e2e,user_00313,173.61,purchase,online,mrc_onli_0041,desktop,online,Perth,AU,2026-01-08T18:15:07,False,False,0
tx_4afaf9d05028,user_00796,634.02,purchase,online,mrc_onli_0008,mobile,mobile_app,Singapore City,SG,2025-12-28T13:20:13,False,False,0
tx_0186a0a32ea8,user_01606,83.33,withdrawal,online,mrc_onli_0048,tablet,mobile_app,Abu Dhabi,AE,2025-12-25T13:39:52,False,False,0
tx_22b0c1cd7b10,user_02126,162.14,purchase,travel,mrc_trav_0016,desktop,online,Perth,AU,2025-12-25T15:14:33,False,False,0
tx_18a434ebafe5,user_01175,69.11,purchase,electronics,mrc_elec_0004,tablet,online,Abu Dhabi,AE,2026-01-16T12:55:00,False,False,0
tx_d7b388fe9510,user_01790,891.83,purchase,other,mrc_othe_0096,mobile,mobile_app,Brisbane,AU,2026-02-19T08:57:07,False,False,0
tx_d4087845f182,user_02133,260.38,withdrawal,atm,mrc_atm_0077,desktop,online,Ottawa,CA,2026-03-04T10:57:35,False,False,0
tx_095b980651df,user_00096,76.34,purchase,electronics,mrc_elec_0017,mobile,mobile_app,Phoenix,US,2026-03-15T12:37:49,False,False,0
tx_6bbfd1ca2074,user_02679,1241.72,transfer,other,mrc_othe_0012,mobile,atm,Houston,US,2026-02-20T23:38:15,False,False,1
tx_cb07c9391281,user_01741,55.56,refund,healthcare,mrc_heal_0095,tablet,mobile_app,Dubai,AE,2025-12-21T17:37:42,False,False,0
tx_a74ec5efb418,user_02735,451.16,purchase,dining,mrc_dini_0094,tablet,online,Dallas,US,2026-02-20T12:19:04,False,False,0
tx_97860ae7081c,user_00479,1115.4,purchase,dining,mrc_dini_0058,desktop,atm,Dallas,US,2026-01-06T11:34:21,False,True,0
tx_b389c52b0b11,user_02269,188.16,purchase,entertainment,mrc_ente_0061,mobile,mobile_app,Cologne,DE,2026-02-16T11:17:05,False,False,0
tx_e90d64539a64,user_02528,158.21,purchase,grocery,mrc_groc_0071,tablet,mobile_app,Birmingham,GB,2025-12-21T18:25:01,False,False,0
tx_0663a09cc03f,user_01380,848.32,withdrawal,other,mrc_othe_0092,tablet,mobile_app,Ottawa,CA,2026-02-08T12:22:30,False,False,0
tx_37122a1de6df,user_02652,709.75,purchase,electronics,mrc_elec_0052,tablet,online,Manchester,GB,2026-03-16T14:23:14,False,False,0
tx_cc8853534c82,user_02520,69.66,purchase,electronics,mrc_elec_0084,desktop,call_center,Marseille,FR,2026-01-07T18:17:08,False,False,0
tx_d051067ba970,user_01250,24.36,payment,entertainment,mrc_ente_0030,pos_terminal,atm,Ottawa,CA,2026-01-17T11:59:43,False,True,0
tx_588f2caf3b3b,user_01639,517.3,payment,healthcare,mrc_heal_0067,tablet,mobile_app,Abu Dhabi,AE,2026-01-12T12:47:03,False,False,0
tx_16f6829e1723,user_01167,795.9,refund,electronics,mrc_elec_0082,mobile,mobile_app,Chicago,US,2026-01-19T14:09:38,False,False,0
tx_76c73ef08725,user_01958,1374.27,purchase,atm,mrc_atm_0060,desktop,call_center,Dubai,AE,2026-01-08T11:18:58,False,False,0
tx_2e62b8b1a940,user_00388,572.15,payment,electronics,mrc_elec_0064,tablet,online,Hyderabad,IN,2026-02-19T18:21:50,False,False,0
tx_538cbc248b19,user_00126,919.1,withdrawal,atm,mrc_atm_0017,pos_terminal,atm,Brasília,BR,2026-03-04T14:46:58,False,True,0
tx_c45a701dadc9,user_02973,85.83,purchase,online,mrc_onli_0028,mobile,online,London,GB,2026-03-16T17:29:20,False,False,0
tx_9c158d7ed0df,user_00891,179.16,payment,electronics,mrc_elec_0047,desktop,call_center,Melbourne,AU,2026-03-17T14:27:40,False,False,0
tx_9f53923d1697,user_00646,293.07,withdrawal,online,mrc_onli_0074,tablet,online,New York,US,2026-01-23T08:34:27,False,False,0
tx_7b6d6187d6e9,user_01001,581.9,purchase,entertainment,mrc_ente_0079,tablet,online,Vancouver,CA,2025-12-28T13:32:09,False,False,0
tx_342d04c84dca,user_00218,193.39,transfer,atm,mrc_atm_0061,tablet,online,Hamburg,DE,2025-12-24T11:40:31,False,False,0
tx_b68bb173b8df,user_02784,76.44,purchase,other,mrc_othe_0054,tablet,online,Phoenix,US,2026-03-19T10:34:00,False,False,0
tx_42380204895b,user_01445,160.88,purchase,grocery,mrc_groc_0058,tablet,online,Melbourne,AU,2026-01-01T11:55:34,False,False,0
tx_aa7dc1dc8b24,user_00650,239.74,purchase,online,mrc_onli_0009,pos_terminal,in_store,Abu Dhabi,AE,2026-01-26T15:39:44,False,True,0
tx_da3197466b0d,user_00160,320.57,purchase,travel,mrc_trav_0081,tablet,atm,Dubai,AE,2025-12-24T12:53:18,False,True,0
tx_f09db17e1bbc,user_00438,58.54,purchase,entertainment,mrc_ente_0038,tablet,online,Hamburg,DE,2026-01-10T15:52:04,False,False,0
tx_25e38da56a4e,user_01102,27.23,purchase,electronics,mrc_elec_0071,mobile,mobile_app,Brasília,BR,2025-12-20T15:53:40,False,False,0
tx_ed5ed8cd8a00,user_02382,82.34,purchase,dining,mrc_dini_0064,desktop,online,Delhi,IN,2026-03-16T15:49:05,False,False,0
tx_e44e5af36e56,user_00101,38.58,purchase,retail,mrc_reta_0050,desktop,online,Singapore City,SG,2026-02-24T15:11:27,False,False,0
tx_c73906e2dba0,user_02589,192.21,purchase,other,mrc_othe_0061,desktop,call_center,Los Angeles,US,2026-01-24T13:36:32,False,False,0
tx_34d57e00f63d,user_01246,49.05,purchase,grocery,mrc_groc_0094,desktop,online,Los Angeles,US,2026-02-28T11:00:31,False,False,0
tx_89d4a43b8b2a,user_00683,209.99,payment,other,mrc_othe_0067,pos_terminal,in_store,Munich,DE,2026-02-24T10:50:28,False,True,0
tx_bfa9edbe913e,user_01023,138.18,purchase,online,mrc_onli_0035,pos_terminal,in_store,Chicago,US,2026-02-13T16:46:06,False,True,0
tx_1fcde7b2bdcc,user_01456,23.15,purchase,retail,mrc_reta_0035,tablet,mobile_app,Ottawa,CA,2025-12-22T17:55:12,False,False,0
tx_8f85944dc1f8,user_00205,45.27,refund,entertainment,mrc_ente_0092,pos_terminal,atm,Frankfurt,DE,2025-12-31T08:47:17,False,True,0
tx_3e57d3c0dcf6,user_00734,24.26,purchase,healthcare,mrc_heal_0063,desktop,online,Pune,IN,2026-03-07T11:00:42,False,False,0
tx_f0b92e8558c5,user_02809,383.71,withdrawal,electronics,mrc_elec_0058,mobile,online,Los Angeles,US,2026-03-08T10:23:43,False,False,0
tx_183ed5913f87,user_00143,31.46,purchase,online,mrc_onli_0046,mobile,mobile_app,Adelaide,AU,2026-02-23T14:42:01,False,False,0
tx_00c5962c6ac3,user_01342,195.21,purchase,grocery,mrc_groc_0053,mobile,mobile_app,Frankfurt,DE,2026-01-23T15:37:59,False,False,0
tx_d91556dac67c,user_02476,176.84,transfer,healthcare,mrc_heal_0064,tablet,online,Sydney,AU,2025-12-23T16:08:34,False,False,0
tx_98fa2937fc9d,user_00445,31.88,purchase,grocery,mrc_groc_0055,tablet,online,Vancouver,CA,2026-01-03T11:20:15,False,False,0
tx_5c2646785b39,user_02427,125.36,payment,electronics,mrc_elec_0090,pos_terminal,atm,Adelaide,AU,2026-02-01T11:42:08,False,True,0
tx_4fc396d6174d,user_01495,715.22,payment,travel,mrc_trav_0046,mobile,mobile_app,Abu Dhabi,AE,2026-03-10T16:31:43,False,False,0
tx_1e7430990a18,user_00667,107.53,transfer,grocery,mrc_groc_0047,pos_terminal,in_store,São Paulo,BR,2026-02-03T11:53:37,False,True,0
tx_8400f10f9f48,user_02913,175.99,payment,retail,mrc_reta_0062,tablet,online,Los Angeles,US,2026-02-22T11:13:16,False,False,0
tx_13c0a21c0f79,user_03000,57.21,transfer,retail,mrc_reta_0080,pos_terminal,in_store,Singapore City,SG,2026-03-07T13:23:15,False,True,0
tx_2f50c53ab5b0,user_02688,31.48,purchase,other,mrc_othe_0010,tablet,online,Sydney,AU,2026-01-23T10:03:00,False,False,0
tx_64adabe835e9,user_02372,90.78,purchase,online,mrc_onli_0015,mobile,online,Berlin,DE,2026-01-06T09:09:00,False,False,0
tx_a7bcfe189fbe,user_01156,421.76,payment,electronics,mrc_elec_0049,mobile,mobile_app,Singapore City,SG,2026-01-09T10:06:57,False,False,0
tx_22d0b461fc14,user_00410,500.47,purchase,dining,mrc_dini_0044,mobile,mobile_app,Calgary,CA,2026-03-01T14:24:24,False,False,0
tx_8390e9bf6535,user_02057,148.71,withdrawal,dining,mrc_dini_0059,pos_terminal,atm,Chennai,IN,2026-01-07T12:29:04,False,True,0
tx_256fbf72e4f2,user_00113,90.63,payment,online,mrc_onli_0079,pos_terminal,in_store,Hyderabad,IN,2026-02-04T18:56:03,False,True,0
tx_d5dd0763b780,user_01608,570.18,payment,travel,mrc_trav_0048,desktop,call_center,London,GB,2025-12-26T13:09:11,False,False,0
tx_23a6a00baa39,user_02852,395.6,refund,atm,mrc_atm_0056,mobile,online,São Paulo,BR,2026-03-09T17:22:09,False,False,0
tx_b13ecddfc563,user_01744,534.35,withdrawal,retail,mrc_reta_0092,mobile,mobile_app,Leeds,GB,2026-01-14T17:49:29,False,False,0
tx_235ed57fdf9c,user_00075,17.11,purchase,grocery,mrc_groc_0052,pos_terminal,atm,Nice,FR,2026-03-06T16:27:17,False,True,0
tx_c695a3ab0182,user_01733,175.98,withdrawal,retail,mrc_reta_0073,tablet,mobile_app,Calgary,CA,2026-02-24T14:19:41,False,False,0
tx_00513062bd3d,user_02184,439.83,purchase,travel,mrc_trav_0079,desktop,online,Dallas,US,2025-12-21T10:34:59,False,False,0
tx_03d77e6f4c69,user_00678,699.67,purchase,retail,mrc_reta_0030,pos_terminal,in_store,Singapore City,SG,2026-01-01T12:44:32,False,True,0
tx_342ecc0ca407,user_00749,64.17,purchase,electronics,mrc_elec_0052,mobile,online,Manchester,GB,2026-02-01T17:50:15,False,False,0
tx_12a410964bd1,user_00205,15.99,purchase,entertainment,mrc_ente_0066,pos_terminal,in_store,Hamburg,DE,2026-02-15T12:10:07,False,True,0
tx_e64962a789eb,user_00394,701.06,purchase,online,mrc_onli_0060,mobile,online,Lyon,FR,2025-12-21T13:36:10,False,False,0
tx_db1497b99117,user_02617,56.95,payment,other,mrc_othe_0002,desktop,online,Singapore City,SG,2026-03-16T15:29:29,False,False,0
tx_c0ece7ffe26b,user_01065,73.39,purchase,dining,mrc_dini_0015,desktop,online,Pune,IN,2025-12-31T16:12:51,False,False,0
tx_720adb00dbc0,user_02153,275.53,purchase,travel,mrc_trav_0016,tablet,mobile_app,Los Angeles,US,2026-02-27T08:05:31,False,False,0
tx_059dfe64b0e4,user_01576,158.19,purchase,grocery,mrc_groc_0078,tablet,mobile_app,Calgary,CA,2026-03-10T12:54:55,False,False,0
tx_0a463c54ecd7,user_01124,53.66,purchase,electronics,mrc_elec_0065,mobile,mobile_app,Perth,AU,2026-03-07T19:53:07,False,False,0
tx_5a0ec7eaf394,user_02466,140.91,purchase,atm,mrc_atm_0083,tablet,online,Manchester,GB,2026-01-16T10:55:15,False,False,0
tx_a2f073b19284,user_00589,292.77,transfer,healthcare,mrc_heal_0019,desktop,online,Cologne,DE,2026-03-01T17:36:00,False,False,0
tx_8eecab36b05a,user_00311,45.78,purchase,other,mrc_othe_0022,pos_terminal,in_store,Pune,IN,2026-03-11T18:45:21,False,True,0
tx_5c0879d71274,user_01674,89.6,withdrawal,travel,mrc_trav_0042,tablet,mobile_app,Sydney,AU,2026-02-15T11:05:22,False,False,0
tx_7cfdedba1623,user_01756,730.51,purchase,travel,mrc_trav_0086,pos_terminal,atm,London,GB,2026-02-09T13:15:40,False,True,0
tx_29c287118a07,user_01796,36.83,transfer,healthcare,mrc_heal_0067,mobile,mobile_app,Dubai,AE,2025-12-22T14:04:37,False,False,0
tx_c7410cf09c8d,user_02738,130.62,payment,travel,mrc_trav_0063,pos_terminal,atm,Rio de Janeiro,BR,2026-03-01T15:08:36,False,True,0
tx_1ab08213d4aa,user_00076,113.17,transfer,healthcare,mrc_heal_0089,tablet,online,Birmingham,GB,2025-12-30T19:09:00,False,False,0
tx_cbbcf9b4b674,user_01216,172.02,transfer,electronics,mrc_elec_0083,mobile,online,Dubai,AE,2026-02-05T12:18:14,False,False,0
tx_e47070452602,user_00551,136.24,purchase,healthcare,mrc_heal_0023,mobile,mobile_app,Vancouver,CA,2026-02-12T13:42:35,False,False,0
tx_54d9511ba2c0,user_01511,16.09,transfer,other,mrc_othe_0018,desktop,call_center,Los Angeles,US,2026-01-25T10:07:55,False,False,0
tx_f9eabec26912,user_02578,727.92,purchase,grocery,mrc_groc_0091,tablet,online,Frankfurt,DE,2026-01-25T12:35:56,False,False,0
tx_073abb5f462a,user_00252,88.54,transfer,retail,mrc_reta_0082,pos_terminal,in_store,Lyon,FR,2026-02-04T15:01:12,False,True,0
tx_915532cf5901,user_02256,118.96,purchase,other,mrc_othe_0085,tablet,online,Birmingham,GB,2026-02-01T10:23:18,False,False,0
tx_adc0cbd5fbab,user_01218,118.79,payment,atm,mrc_atm_0016,mobile,online,Singapore City,SG,2026-01-20T17:40:19,False,False,0
tx_60b6e4d86453,user_02056,19.73,withdrawal,grocery,mrc_groc_0092,desktop,online,Melbourne,AU,2026-01-24T09:17:11,False,False,0
tx_d27b747be08d,user_02831,35.5,withdrawal,atm,mrc_atm_0009,tablet,mobile_app,Toronto,CA,2026-01-05T11:32:47,False,False,0
tx_c99e5a1513fa,user_00350,26.94,withdrawal,travel,mrc_trav_0076,desktop,call_center,Ottawa,CA,2026-01-09T14:17:26,False,False,0
tx_5b47c5d6f7a6,user_02443,27.99,purchase,electronics,mrc_elec_0089,pos_terminal,atm,Hamburg,DE,2026-01-01T13:11:05,False,True,0
